CustomerID,Age,MonthlySpend,Tenure,SupportCalls,PlanType,SubscriptionType,MonthlyCharges,Churn
801,49,120.28916869003505,11,3,Month-to-month,mobile,855.4765293688451,Yes
802,38,147.66710776487133,19,1,One year,free,832.2109760225869,Yes
803,42,142.39688389505224,26,3,Month-to-month,free,834.5434802742773,No
804,31,92.55346830813335,0,0,Month-to-month,super,937.049372217769,Yes
805,59,108.17379036758979,7,4,One year,free,805.73958279777,No
806,29,104.80659014981121,41,3,Two year,free,1024.8745518252233,Yes
807,69,149.00499285043813,25,4,Month-to-month,free,818.4914431517886,Yes
808,64,100.57529321115838,45,4,Month-to-month,premium,1057.6535142688017,Yes
809,49,175.27816569953703,59,0,Two year,free,774.0211828940305,Yes
810,49,96.40385445915257,56,4,Month-to-month,super,1112.988571413333,Yes
811,64,109.89684365301781,4,1,One year,free,917.7986335845583,Yes
812,47,105.04091386566671,33,4,Two year,premium,1011.4153061831616,No
813,69,81.9267768378196,56,1,One year,free,942.1506448603503,Yes
814,19,91.74634085534476,43,0,One year,super,1029.2120813551815,No
815,63,84.57028926279702,9,4,One year,super,978.4993394893565,Yes
816,36,118.90308676870143,23,1,Two year,super,1009.8909206433706,Yes
817,18,153.65843879256687,17,4,One year,super,931.6686116631079,No
818,23,149.2417366622893,6,4,Two year,super,790.7082211865993,No
819,64,109.19511579516086,21,3,One year,free,1178.6112865597897,Yes
820,44,142.11134143721267,56,0,Month-to-month,mobile,1243.6838651713963,No
821,32,123.05406352876582,55,0,One year,premium,1050.1867919461522,No
822,18,132.19742029614352,31,1,Month-to-month,mobile,854.2480986768534,Yes
823,65,109.33695553162545,1,2,Two year,free,1151.0154266350503,No
824,64,92.17334194044157,22,3,Month-to-month,free,914.1611209268098,Yes
825,27,102.47367898491599,53,3,One year,premium,1023.7945206742008,Yes
826,60,103.35119495417787,0,2,Month-to-month,mobile,937.4853831835037,Yes
827,47,58.13100012019872,30,2,Month-to-month,free,1089.2766496118343,No
828,68,112.54032521132781,9,1,One year,premium,1059.0341467481921,No
829,52,85.78563483827571,19,2,Month-to-month,premium,1014.3205604371283,No
830,66,73.92883540272936,51,0,Month-to-month,super,1146.8843463411438,Yes
831,57,138.98291889140285,21,2,One year,premium,1090.1134326791746,Yes
832,21,132.84589937398067,58,1,One year,free,971.2819417196112,Yes
833,46,134.8598793578941,12,2,Month-to-month,mobile,885.0609987141049,No
834,54,99.61587505523839,3,3,Two year,free,1025.5593366354087,Yes
835,20,37.18165793258613,58,4,Month-to-month,premium,1208.1669952294253,Yes
836,37,86.8634331975354,3,4,One year,super,902.1281199586615,No
837,54,69.46783516838946,2,4,Two year,free,975.4171949390428,Yes
838,31,99.51413774725471,16,0,One year,mobile,1081.3332454552005,Yes
839,31,88.88182763568108,6,0,Two year,mobile,1073.7333337871335,Yes
840,19,122.90016072361894,13,0,One year,free,1058.3902419782069,Yes
841,42,115.02913574592095,6,1,Month-to-month,premium,869.5235150821763,No
842,30,120.40790392263406,48,0,Month-to-month,super,999.7871298867898,No
843,62,96.46848157958473,39,1,One year,free,1276.585073135973,Yes
844,39,108.90213988723465,19,3,Two year,free,1114.9747654647813,Yes
845,32,85.67969354460072,26,0,Month-to-month,mobile,986.3047588146685,No
846,24,101.7485948188789,54,1,Two year,mobile,1072.233753235671,No
847,22,121.1933575908881,19,4,Month-to-month,super,1074.0677467361315,Yes
848,47,152.52128101885052,54,3,Two year,super,707.571475382146,Yes
849,48,102.18532327281868,1,2,Month-to-month,free,896.6169027414456,Yes
850,49,61.82262700299334,23,1,Two year,premium,992.1566517550079,No
851,66,191.77017607053492,1,0,Month-to-month,premium,1152.8274464177725,No
852,35,138.730551075678,59,4,Two year,premium,1149.840148280553,No
853,35,89.06691158934288,26,1,Two year,super,691.1296326669509,No
854,57,117.79788812095468,43,0,Two year,super,953.9864778511135,No
855,23,67.74557376122263,2,1,Month-to-month,premium,1025.4648104920766,Yes
856,67,128.00553623086483,54,4,Two year,mobile,867.0807284278482,No
857,53,72.86208471209241,41,4,Month-to-month,premium,863.0470501540342,No
858,21,50.88209005319151,46,2,Two year,free,881.7377187010004,No
859,65,134.0217703647152,37,1,Two year,super,1019.9595677336608,No
860,32,74.21042803779936,5,0,One year,super,920.9186724488359,No
861,35,148.7934917342622,17,2,Month-to-month,premium,733.6408810044643,No
862,24,132.19038848680376,41,0,Two year,free,964.8084027871886,Yes
863,30,55.635727748051195,24,3,One year,mobile,864.5006963056323,Yes
864,69,90.97629764857666,13,3,One year,free,996.4599878551319,No
865,29,67.04815868066083,46,4,One year,free,1336.073956779091,No
866,55,136.44714764810135,10,0,Month-to-month,mobile,902.9324731773613,Yes
867,20,88.76314576309957,31,4,Two year,mobile,892.9532685462435,Yes
868,43,63.42644418079752,39,3,Month-to-month,super,1081.937290695363,Yes
869,55,104.02310074539281,10,2,One year,free,934.2772537110005,Yes
870,47,70.95303202227052,32,0,One year,mobile,1162.931846010736,No
871,34,106.94419880715976,12,1,Month-to-month,super,1184.600567271578,No
872,23,138.20679492976524,24,0,Month-to-month,super,1112.1764389728842,No
873,49,104.53245719030893,3,3,Two year,mobile,1009.1728191489011,Yes
874,47,125.14000079070885,29,0,Two year,premium,987.3213863459176,No
875,23,112.76127541866705,57,3,Two year,premium,1073.8883192378964,No
876,61,57.441099748828194,32,0,One year,super,1128.2158600316125,Yes
877,18,103.16533547908442,12,0,Month-to-month,free,1111.5980707853985,No
878,25,88.50741692287471,36,4,One year,super,1178.3358351771099,Yes
879,54,57.70645840671484,16,4,Two year,mobile,816.5844474129171,Yes
880,68,59.0228744797464,57,4,One year,mobile,1063.686813299616,No
881,63,103.57262747728508,44,2,Month-to-month,free,1048.9217348703946,No
882,41,98.53144540234435,49,3,Two year,free,1408.0241727966973,No
883,56,96.95898821719115,37,1,Two year,super,1273.3260917690059,No
884,35,68.40080347298988,12,1,Two year,mobile,1203.6577075913494,Yes
885,35,48.84350785303606,18,3,Month-to-month,free,1101.1717954109604,No
886,42,81.91508196703329,17,0,Two year,super,889.434334035735,No
887,43,138.85174008124443,36,3,Month-to-month,free,858.9164186369242,No
888,18,124.34357803889523,59,3,One year,super,970.679913458835,Yes
889,21,105.00997264075804,26,3,One year,free,913.7274996312523,Yes
890,64,93.26228983825118,5,0,Two year,free,1102.7034492843454,Yes
891,51,88.08891173762478,50,2,One year,mobile,1130.4547172819798,Yes
892,37,97.32020052874941,13,3,Two year,mobile,888.0778390277857,Yes
893,23,73.10939206361948,34,2,Month-to-month,free,1013.2464331912337,No
894,25,76.2522782872258,3,0,Month-to-month,super,1033.1180868708889,Yes
895,24,128.00024918414118,59,4,Two year,premium,917.7577849637236,Yes
896,42,106.88295725243547,1,2,Two year,super,966.1766689386925,No
897,45,72.09887475036327,19,3,Two year,free,940.0821295109796,Yes
898,34,166.33455183639825,24,1,Month-to-month,super,1048.42588495237,No
899,61,123.86520681857624,15,4,Month-to-month,mobile,885.0391617666644,Yes
900,32,97.11484147659527,35,0,Two year,free,1162.2430933406072,No
901,28,78.21603218473557,30,0,Two year,premium,996.9776323881572,No
902,29,123.54415085336967,2,3,One year,mobile,1064.1317920152721,Yes
903,43,83.65502818587058,22,3,One year,premium,992.3160092236254,Yes
904,36,84.70806956167418,40,4,Two year,mobile,1227.257145771645,Yes
905,23,99.5661395145033,20,4,Month-to-month,mobile,922.2833747008237,Yes
906,38,73.14139605458689,23,0,Two year,premium,1080.4486900875988,No
907,39,102.2276897933952,0,1,One year,premium,992.2350496908168,No
908,23,128.1366405877586,48,3,Two year,premium,1013.4734503110326,No
909,19,146.70295079594743,2,4,One year,mobile,929.5857084434467,Yes
910,28,83.10916545391783,21,3,Month-to-month,premium,903.5530864738646,Yes
911,46,116.86195688004999,0,2,Two year,free,1096.255812707931,Yes
912,20,115.33939005855545,2,3,Two year,mobile,1011.3848559443524,No
913,39,75.61170717026884,40,1,Two year,mobile,959.919751062731,Yes
914,68,98.33489174564488,23,2,Month-to-month,free,868.3141566580682,No
915,38,107.45021953831346,32,3,Two year,free,981.9703753281591,No
916,18,71.94737622237541,42,1,One year,mobile,1024.5318335064685,No
917,58,110.61751760148448,41,1,Month-to-month,super,987.5766874940804,Yes
918,31,54.51468623932702,53,0,Two year,premium,831.0461772265514,Yes
919,18,129.1162643040487,9,1,Two year,free,816.3854866048622,Yes
920,30,92.87565518775591,11,4,Month-to-month,super,1123.1811647903671,No
921,59,118.61682105325102,7,4,Two year,super,946.2881406652634,No
922,62,156.3959016214688,39,2,Two year,free,1057.006440523643,No
923,19,79.24198776134604,35,4,Month-to-month,premium,1022.8796545251292,No
924,36,114.19363662198664,44,2,Two year,free,942.3036059083861,No
925,67,143.81225476365384,12,1,Two year,premium,1137.9603956093601,No
926,63,120.25424544801743,28,3,Two year,premium,804.0361082423202,Yes
927,66,62.560764484116405,2,0,Month-to-month,super,904.2415424328617,Yes
928,35,118.91778331448057,58,2,Two year,super,1036.7449793544101,Yes
929,19,130.62192981557672,14,0,Month-to-month,premium,929.4650308975973,No
930,41,75.59437088018079,47,3,Month-to-month,super,960.4704878689846,No
931,63,116.73006964975227,9,2,One year,super,1237.4057863169155,No
932,60,89.36794844906689,36,2,Two year,mobile,782.5640171600041,Yes
933,48,87.6032320196957,38,4,Two year,premium,926.0905357443295,Yes
934,37,86.61212160679179,54,3,One year,mobile,803.9283289173165,No
935,19,69.34865374158151,47,0,One year,premium,953.8348129905729,No
936,39,105.8881064021399,40,4,Month-to-month,premium,904.4937913802125,Yes
937,22,83.68812602846731,17,0,One year,free,1158.0981462214481,No
938,36,116.04859260785284,20,3,Month-to-month,free,758.1223320401405,No
939,56,123.04417073724679,5,4,Two year,premium,1191.514807972647,Yes
940,67,86.56159010228856,3,4,Month-to-month,premium,1091.4576759875397,No
941,58,121.58667839579545,3,0,Two year,free,1195.6359945322267,No
942,43,117.67857166543666,46,3,One year,free,1018.5304777786928,Yes
943,60,136.53257288951733,13,1,Two year,mobile,856.3706677655844,Yes
944,57,52.99188491083473,49,1,Two year,premium,898.9978845324247,No
945,59,52.775120828631685,48,1,Two year,premium,810.7378629628487,No
946,24,117.26384116660824,25,0,One year,mobile,1120.992486918906,No
947,63,160.78274344161193,20,0,Two year,free,890.892769957494,No
948,31,103.97824135315531,25,0,One year,super,936.646659704458,No
949,62,73.20713146804425,20,2,Two year,mobile,1249.7518874163768,Yes
950,59,79.78691766466733,52,3,Two year,free,1179.6414293170144,No
951,58,97.41087739785937,51,1,Two year,super,982.6270437955487,No
952,18,139.3614141910708,25,4,Two year,mobile,920.5409769489523,Yes
953,52,150.0676077445212,58,1,One year,free,803.9292294320851,Yes
954,28,94.65006382352647,19,3,One year,mobile,1009.0435228549602,Yes
955,19,69.46184324616956,23,1,Two year,super,1123.82180760634,No
956,67,142.4439789941273,59,4,One year,premium,939.7895610606805,No
957,25,115.73074769798723,1,3,Two year,super,855.8012449580252,No
958,45,93.83466939926997,59,1,One year,free,813.6756718807335,Yes
959,61,87.2415689419604,57,2,Two year,free,838.9449518499531,Yes
960,20,106.92416048753084,56,2,One year,mobile,1138.9833232314793,No
961,31,108.11136675392916,59,2,Month-to-month,premium,947.0509196337815,No
962,60,61.015619234847456,17,4,Month-to-month,premium,1017.9065443298525,No
963,69,78.65549629088484,21,1,Two year,free,833.0676666157268,No
964,65,146.745175416083,46,1,One year,mobile,1039.0592162043067,No
965,18,102.21592725694984,13,2,One year,mobile,1145.8445214958483,Yes
966,65,91.64803440800955,45,1,One year,super,1048.0420536801425,No
967,61,76.65266544509129,21,2,Two year,super,1261.290670525023,No
968,48,71.28513997607116,49,4,One year,mobile,1144.6338904802808,No
969,23,120.93022818431628,28,2,Two year,free,1026.722910648718,No
970,42,139.4479874876109,7,1,One year,super,813.8273783883579,Yes
971,56,80.0171134609192,17,0,Two year,super,751.5645140489223,Yes
972,49,87.75440320189496,45,0,Two year,super,856.0724715235522,Yes
973,60,75.39875904085754,39,3,One year,mobile,939.3129242025298,No
974,55,51.8186682289859,27,3,One year,mobile,984.2989374627225,No
975,20,83.5985679637935,9,4,Month-to-month,premium,824.999601882332,No
976,28,114.13286465430255,0,0,Month-to-month,free,981.2702242845329,No
977,57,115.31463679317166,58,0,One year,free,927.4919218806259,No
978,64,95.45576815368287,46,4,Month-to-month,super,1016.1700931911492,Yes
979,67,89.49050916378042,46,4,Two year,free,948.6852608429249,Yes
980,21,54.47542660717966,20,2,Month-to-month,super,772.6223764414043,No
981,48,147.3152835011118,3,0,One year,super,1064.7045426576865,No
982,52,104.46963126539522,2,4,One year,mobile,1044.2069724399266,No
983,27,94.24865486265433,8,2,Month-to-month,mobile,1030.6341531771964,Yes
984,44,115.07431348044528,39,0,One year,super,905.2621154957837,Yes
985,34,77.03074647449043,8,3,One year,mobile,1053.1458990191181,No
986,21,97.38598792114894,37,2,Two year,free,1025.3780724036715,Yes
987,52,53.57511591239847,53,2,One year,super,1031.436729901586,No
988,42,71.4596796328722,59,1,One year,super,939.3315696799343,Yes
989,19,73.87626503233297,21,1,One year,super,961.7136552820964,No
990,64,157.39893732651535,41,2,Two year,premium,1273.2870695058552,No
991,33,92.27024209509732,20,3,Month-to-month,mobile,1052.5374682303384,No
992,19,114.72615226578164,13,3,Two year,free,853.8561250253456,Yes
993,69,37.22302661090931,42,2,Month-to-month,mobile,1055.7027648026283,No
994,52,53.16120105860431,28,3,Month-to-month,free,987.3948614453859,No
995,58,129.7982290463779,32,3,One year,super,826.1094483483037,Yes
996,32,68.64124728949947,39,4,One year,free,908.1765377509689,Yes
997,25,91.6660872366157,0,4,Month-to-month,free,1143.4734665730543,Yes
998,68,107.13721518200109,44,3,Month-to-month,free,1019.3306446869951,Yes
999,40,130.44724161793442,42,2,One year,free,913.5153192110354,Yes
1000,35,99.63438560052744,15,4,One year,super,1038.1954239250051,Yes
